央卫频道C,#genre#
黑龙江卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226142/index.m3u8
黑龙江卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226272/index.m3u8
黑龙江卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225545/index.m3u8
黑龙江卫视FHD,http://39.134.176.163/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230710/01.m3u8?fmt=ts2hls
黑龙江卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225670/index.m3u8
山东卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226297/index.m3u8
山东卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226162/index.m3u8
山东卫视FHD,http://39.134.67.226/PLTV/88888888/224/3221225680/index.m3u8
山东卫视FHD,http://39.134.66.66/PLTV/88888888/224/3221225680/index.m3u8
山东卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225534/index.m3u8
山东卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225687/index.m3u8
Newtv山东FHD,http://39.134.67.226/PLTV/88888888/224/3221225763/index.m3u8
河北卫视HD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8
河北卫视HD,http://ivi.bupt.edu.cn/hls/hebhd.m3u8
广东卫视FHD,http://39.134.66.66/PLTV/88888888/224/3221225667/index.m3u8
广东卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225515/index.m3u8
广东卫视FHD,http://39.134.67.226/PLTV/88888888/224/3221225667/index.m3u8
广东卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226293/index.m3u8
广东卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226180/index.m3u8
广东卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225679/index.m3u8
Newtv广东FHD,http://39.134.67.226/PLTV/88888888/224/3221225767/index.m3u8
湖北卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225681/index.m3u8
湖北卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225532/index.m3u8
湖北卫视FHD,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视FHD,http://39.134.66.66/PLTV/88888888/224/3221225594/index.m3u8
湖北卫视FHD,http://39.134.67.226/PLTV/88888888/224/3221225594/index.m3u8
湖北卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226159/index.m3u8
湖北卫视FHD,http://39.134.67.226/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226295/index.m3u8
吉林卫视HD,http://ivi.bupt.edu.cn/hls/jlhd.m3u8
吉林卫视HD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225637/index.m3u8
Newtv吉林FHD,http://39.134.67.226/PLTV/88888888/224/3221225771/index.m3u8
山西卫视HD,http://39.134.168.91/PLTV/1/224/3221225646/index.m3u8
山西卫视HD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225730/index.m3u8
江西卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226305/index.m3u8
江西卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225526/index.m3u8
江西卫视FHD,http://39.134.67.226/PLTV/88888888/224/3221225512/index.m3u8
江西卫视FHD,http://39.134.66.66/PLTV/88888888/224/3221225512/index.m3u8
江西卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226207/index.m3u8
江西卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225685/index.m3u8
Newtv江西FHD,http://39.134.67.226/PLTV/88888888/224/3221225765/index.m3u8
贵州卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226276/index.m3u8
贵州卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225807/index.m3u8
甘肃卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226240/index.m3u8
甘肃卫视HD,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8
宁夏卫视HD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视HD,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
內蒙古卫视HD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
内蒙古卫视HD,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
青海卫视HD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
青海卫视HD,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
NewTV广西FHD,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226186/index.m3u8
Newtv广西HD,http://39.134.67.226/PLTV/88888888/224/3221225769/index.m3u8
广西卫视HD,http://39.134.168.91/PLTV/1/224/3221225598/index.m3u8
陜西卫视HD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
陕西卫视HD,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
深圳卫视FHD,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225537/index.m3u8
深圳卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225674/index.m3u8
深圳卫视FHD,http://39.134.67.226/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226199/index.m3u8
深圳卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226274/index.m3u8
四川卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226307/index.m3u8
四川卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225794/index.m3u8
Newtv四川FHD,http://39.134.67.226/PLTV/88888888/224/3221225792/index.m3u8
西藏卫视HD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
西藏卫视HD,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
新疆卫视HD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
新疆卫视HD,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
云南卫视HD,http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
NewTV云南FHD,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226188/index.m3u8
Newtv云南HD,http://39.134.67.226/PLTV/88888888/224/3221225773/index.m3u8
重庆卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225521/index.m3u8
重庆卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225796/index.m3u8
重庆卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226280/index.m3u8
东南卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225523/index.m3u8
东南卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226182/index.m3u8
东南卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226309/index.m3u8
东南卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225684/index.m3u8
东南卫视FHD,http://117.136.156.107/PLTV/88888888/224/3221225697/index.m3u8
海南卫视FHD,http://39.134.39.37/PLTV/88888888/224/3221226301/index.m3u8
南方卫视HD,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227005/index.m3u8
兵团卫视HD,http://39.134.168.91/PLTV/1/224/3221225634/index.m3u8
现代时装FFHD,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
超级电视剧FHD,http://117.136.156.107/PLTV/88888888/224/3221225516/index.m3u8
咪咕视5G,http://117.136.154.98/PLTV/88888888/224/3221225724/index.m3u8
咪咕视频5G,http://117.136.154.98/PLTV/88888888/224/3221225736/index.m3u8
BesTV超级体育,http://117.136.154.98/PLTV/88888888/224/3221225791/index.m3u8
BesTV超级体育,http://117.136.154.98/PLTV/88888888/224/3221225809/index.m3u8
兰州新闻综合FHD,http://39.134.39.37/PLTV/88888888/224/3221226242/index.m3u8
兰州综艺体育FHD,http://39.134.39.37/PLTV/88888888/224/3221226246/index.m3u8
兰州生活经济FHD,http://39.134.39.37/PLTV/88888888/224/3221226285/index.m3u8
公共频道FHD,http://39.134.39.37/PLTV/88888888/224/3221226244/index.m3u8
甘肃都市FHD,http://39.134.39.37/PLTV/88888888/224/3221226248/index.m3u8
甘肃经济FHD,http://39.134.39.37/PLTV/88888888/224/3221226252/index.m3u8
甘肃文化影视FHD,http://39.134.39.37/PLTV/88888888/224/3221226287/index.m3u8
甘肃少儿FHD,http://39.134.39.37/PLTV/88888888/224/3221226289/index.m3u8
陇尚生活FHD,http://39.134.39.37/PLTV/88888888/224/3221226254/index.m3u8
NewTV超级电影FHD,http://117.136.156.107/PLTV/88888888/224/3221225513/index.m3u8
NewTV超级体育FHD,http://117.136.156.107/PLTV/88888888/224/3221225514/index.m3u8
VR直播珠峰UHD,http://39.134.66.66/PLTV/88888888/224/3221225638/index.m3u8
咪咕篮球FHD,http://39.134.39.37/PLTV/88888888/224/3221226141/index.m3u8
best超级体育FHD,http://39.134.39.37/PLTV/88888888/224/3221226145/index.m3u8
BEST超级体育FHD,http://39.134.39.37/PLTV/88888888/224/3221226147/index.m3u8
第一财经FHD,http://39.134.39.37/PLTV/88888888/224/3221226172/index.m3u8
东方影视FHD,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
华侨城FHD,http://117.156.28.119/270000001111/1110000028/index.m3u8
明星大片,http://39.134.65.7:80/wh7f454c46tw1738936394_2033607545/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8?icpid=88888888&S=1554599511&from=1&hms_devid=29
生活时尚HD,http://39.134.168.91/PLTV/1/224/3221225498/index.m3u8
数码时代HD,http://yd-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
北京冬奥纪实FHD,http://39.134.67.226/PLTV/88888888/224/3221225670/index.m3u8
纪实人文FHD,http://39.134.39.37/PLTV/88888888/224/3221226174/index.m3u8
纪实人文FHD,http://39.134.39.37/PLTV/88888888/224/3221226313/index.m3u8
纪实人文FHD,http://117.136.156.107/PLTV/88888888/224/3221225695/index.m3u8
纪实人文FHD,http://39.134.67.226/PLTV/88888888/224/3221225673/index.m3u8
哈尔滨新闻综合FHD,http://39.134.67.226/PLTV/88888888/224/3221225684/index.m3u8
深圳体育赛事FHD,http://39.134.67.226/PLTV/88888888/224/3221225706/index.m3u8
河北新闻FHD,http://39.134.67.226/PLTV/88888888/224/3221225754/index.m3u8
求索纪录FHD,http://39.134.67.226/PLTV/88888888/224/3221225713/index.m3u8
都市剧场FHD,http://39.134.39.37/PLTV/88888888/224/3221226176/index.m3u8
游戏风云FHD,http://39.134.39.37/PLTV/88888888/224/3221226187/index.m3u8
游戏风云FHD,http://39.134.39.37/PLTV/88888888/224/3221226337/index.m3u8
咪咕台球FHD,http://39.134.39.37/PLTV/88888888/224/3221226229/index.m3u8
咪咕台球FHD,http://39.134.39.37/PLTV/88888888/224/3221226196/index.m3u8
咪咕篮球FHD,http://39.134.39.37/PLTV/88888888/224/3221226221/index.m3u8
咪咕篮球FHD,http://39.134.39.37/PLTV/88888888/224/3221226225/index.m3u8
极速汽车FHD,http://39.134.39.37/PLTV/88888888/224/3221226310/index.m3u8
极速汽车FHD,http://39.134.39.37/PLTV/88888888/224/3221226195/index.m3u8
动漫秀场FHD,http://39.134.39.37/PLTV/88888888/224/3221226197/index.m3u8
icsFHD,http://39.134.39.37/PLTV/88888888/224/3221226201/index.m3u8
欢笑剧场FHD,http://39.134.39.37/PLTV/88888888/224/3221226203/index.m3u8
上海都市HD,http://39.134.39.37/PLTV/88888888/224/3221225673/index.m3u8
生活时尚HD,http://39.134.39.37/PLTV/88888888/224/3221225874/index.m3u8
NewTV动作电影FHD,http://39.134.67.226/PLTV/88888888/224/3221225555/index.m3u8
NewTV军旅剧场FHD,http://39.134.67.226/PLTV/88888888/224/3221225560/index.m3u8
NewTV东北热剧FHD,http://39.134.67.226/PLTV/88888888/224/3221225679/index.m3u8
NewTV欢乐剧场FHD,http://39.134.67.226/PLTV/88888888/224/3221225682/index.m3u8
NewTV中国功夫FHD,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV中国功夫FHD,http://39.134.67.226/PLTV/88888888/224/3221225604/index.m3u8
NewTV农业致富FHD,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV农业致富FHD,http://39.134.67.226/PLTV/88888888/224/3221225552/index.m3u8
NewTV家庭剧场FHD,http://39.134.66.66/PLTV/88888888/224/3221225682/index.m3u8
NewTV惊险悬疑FHD,http://39.134.67.226/PLTV/88888888/224/3221225553/index.m3u8
NewTV搏击FHD,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV潮妈辣婆FHD,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV炫舞未来FHD,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV炫舞未来FHD,http://39.134.67.226/PLTV/88888888/224/3221225646/index.m3u8
NewTV军事评论FHD,http://39.134.67.226/PLTV/88888888/224/3221225535/index.m3u8
NewTV精品体育FHD,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品大剧FHD,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录FHD,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV精品纪录FHD,http://39.134.67.226/PLTV/88888888/224/3221225545/index.m3u8
NewTV超级体育FHD,http://39.134.67.226/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级电影FHD,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电影FHD,http://39.134.67.226/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电视剧FHD,http://39.134.67.226/PLTV/88888888/224/3221225637/index.m3u8
NewTV古装剧场FHD,http://39.134.67.226/PLTV/88888888/224/3221225524/index.m3u8
NewTV爱情喜剧FHD,http://39.134.67.226/PLTV/88888888/224/3221225533/index.m3u8
NewTV精品体育FHD,http://39.134.67.226/PLTV/88888888/224/3221225526/index.m3u8
NewTV超级电视剧FHD,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级综艺FHD,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV超级综艺FHD,http://39.134.67.226/PLTV/88888888/224/3221225642/index.m3u8
NewTV金牌综艺FHD,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV金牌综艺FHD,http://39.134.67.226/PLTV/88888888/224/3221225525/index.m3u8
NewTV家庭剧场FHD,http://39.134.67.226/PLTV/88888888/224/3221225538/index.m3u8
NewTV潮妈辣婆FHD,http://39.134.67.226/PLTV/88888888/224/3221225542/index.m3u8
NewTV武博世界FHD,http://39.134.67.226/PLTV/88888888/224/3221225547/index.m3u8
NewTV怡伴健康FHD,http://39.134.67.226/PLTV/88888888/224/3221225571/index.m3u8
上海纪实人文FHD,http://39.134.66.66/PLTV/88888888/224/3221225673/index.m3u8
北京冬奥纪实FHD,http://39.134.66.66/PLTV/88888888/224/3221225670/index.m3u8
黑莓动画FHD,http://39.134.66.66/PLTV/88888888/224/3221225529/index.m3u8
黑莓动画FHD,http://39.134.66.66/PLTV/88888888/224/3221225683/index.m3u8
黑莓动画FHD,http://39.134.67.226/PLTV/88888888/224/3221225529/index.m3u8
黑莓动画FHD,http://39.134.67.226/PLTV/88888888/224/3221225683/index.m3u8
黑莓电影FHD,http://39.134.66.66/PLTV/88888888/224/3221225523/index.m3u8
黑莓电影FHD,http://39.134.66.66/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影FHD,http://39.134.67.226/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影FHD,http://39.134.67.226/PLTV/88888888/224/3221225523/index.m3u8
黑莓电影FHD,http://39.134.67.226/PLTV/88888888/224/3221225559/index.m3u8
黑莓电竟FHD,http://39.134.67.226/PLTV/88888888/224/3221225640/index.m3u8
黑莓电竟FHD,http://39.134.67.226/PLTV/88888888/224/3221225633/index.m3u8
VR直播熊猫FHD,http://39.134.66.66/PLTV/88888888/224/3221225654/index.m3u8
直播珠峰FHD,http://39.134.66.66/PLTV/88888888/224/3221225655/index.m3u8
直播珠峰5100米FHD,http://39.134.66.66/PLTV/88888888/224/3221225658/index.m3u8
直播珠峰5200米FHD,http://39.134.66.66/PLTV/88888888/224/3221225649/index.m3u8
直播珠峰5800米FHD,http://39.134.66.66/PLTV/88888888/224/3221225618/index.m3u8
直播荆门樱花FHD,http://39.134.66.66/PLTV/88888888/224/3221225651/index.m3u8
咪咕电视FHD,http://39.134.67.226/PLTV/88888888/224/3221225639/index.m3u8
咪咕PP体育FHD,http://39.134.67.226/PLTV/88888888/224/3221225638/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225611/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225613/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225615/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225617/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225619/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225620/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225621/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225622/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225624/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225639/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225641/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225643/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225645/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225647/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225648/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225650/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225652/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225735/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225737/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225739/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225754/index.m3u8
咪咕视频FHD,http://39.134.66.66/PLTV/88888888/224/3221225758/index.m3u8
BesTVFHD,http://39.134.39.37/PLTV/88888888/224/3221226149/index.m3u8
BesTVFHD,http://39.134.39.37/PLTV/88888888/224/3221226153/index.m3u8
咪咕视频FHD,http://39.134.39.37/PLTV/88888888/224/3221226188/index.m3u8
咪咕视频FHD,http://39.134.39.37/PLTV/88888888/224/3221226215/index.m3u8
咪咕视频FHD,http://39.134.39.37/PLTV/88888888/224/3221226217/index.m3u8
咪咕视频FHD,http://39.134.39.37/PLTV/88888888/224/3221226219/index.m3u8
咪咕视频FHD,http://39.134.39.37/PLTV/88888888/224/3221226223/index.m3u8
1227号UHD,http://39.134.39.37/PLTV/88888888/224/3221226227/index.m3u8
iHot爱探索FHD,http://39.135.98.8/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
iHot爱院线FHD,http://39.134.176.159/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/01.m3u8?fmt=ts2hls
Hot少儿动漫HD,http://39.134.176.151/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228387/01.m3u8?fmt=ts2hls
Hot探索纪录HD,http://39.134.176.151/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228366/01.m3u8?fmt=ts2hls
Hot欧美影院HD,http://39.134.176.151/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228384/01.m3u8?fmt=ts2hls
Hot精品剧场HD,http://39.134.176.160/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228360/01.m3u8?fmt=ts2hls
Hot风尚音乐HD,http://39.134.176.154/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228344/01.m3u8?fmt=ts2hls
SiTV游戏风云FHD,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229320/01.m3u8?fmt=ts2hls
NewTV军旅剧场FHD,http://39.134.176.163/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229698/index.m3u8
NewTV家庭剧场FHD,http://39.134.176.160/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229007/index.m3u8
NewTV怡伴健康FHD,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229016/index.m3u8
NewTV精品体育FHD,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229026/index.m3u8
咪咕视频FHD,http://39.134.176.163/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230341/index.m3u8
咪咕视频FHD,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230347/index.m3u8
咪咕视频FHD,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230356/index.m3u8
咪咕视频FHD,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230358/index.m3u8
咪咕视频FHD,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230359/index.m3u8
咪咕视频FHD,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230370/index.m3u8
哈尔滨新闻综合FHD,http://39.134.66.66/PLTV/88888888/224/3221225684/index.m3u8
大庆公共FHD,http://39.134.66.66/PLTV/88888888/224/3221225734/index.m3u8
大庆新闻综合FHD,http://39.134.66.66/PLTV/88888888/224/3221225736/index.m3u8
外星人FHD,http://39.134.66.66/PLTV/88888888/224/3221225782/index.m3u8
未知FHD,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
未知FHD,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
未知FHD,http://39.134.66.66/PLTV/88888888/224/3221225633/index.m3u8
未知FHD,http://39.134.66.66/PLTV/88888888/224/3221225640/index.m3u8
001号FHD,http://39.134.67.226/PLTV/88888888/224/3221225521/index.m3u8
002号FHD,http://39.134.67.226/PLTV/88888888/224/3221225550/index.m3u8
003号FHD,http://39.134.67.226/PLTV/88888888/224/3221225611/index.m3u8
004号FHD,http://39.134.67.226/PLTV/88888888/224/3221225613/index.m3u8
005号FHD,http://39.134.67.226/PLTV/88888888/224/3221225615/index.m3u8
006号FHD,http://39.134.67.226/PLTV/88888888/224/3221225619/index.m3u8
007号FHD,http://39.134.67.226/PLTV/88888888/224/3221225622/index.m3u8
008号FHD,http://39.134.67.226/PLTV/88888888/224/3221225624/index.m3u8
009号FHD,http://39.134.67.226/PLTV/88888888/224/3221225621/index.m3u8
010号FHD,http://39.134.67.226/PLTV/88888888/224/3221225641/index.m3u8
011号FHD,http://39.134.67.226/PLTV/88888888/224/3221225715/index.m3u8
012号FHD,http://39.134.67.226/PLTV/88888888/224/3221225728/index.m3u8
013号FHD,http://39.134.67.226/PLTV/88888888/224/3221225730/index.m3u8
江苏靖江蓝光,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
甘肃公共蓝光,http://39.134.39.37/PLTV/88888888/224/3221226250/index.m3u8
甘肃少儿蓝光,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃文化影视蓝光,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
CHC电影蓝光,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
东方影视蓝光,http://39.134.168.76/PLTV/1/224/3221225612/index.m3u8
家庭影院蓝光,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
动作电影蓝光,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
峨眉电影蓝光,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
北京影视HD,http://ivi.bupt.edu.cn/hls/btv4hd.m3u8
上海教育HD,http://live.setv.sh.cn/slive/shedu02_1200k.m3u8
浙江经视FHD,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8?k=3bc164885721feecc386b066a39b8567&t=1577153471
